ANO;MÊS;GRANDE REGIÃO;UNIDADE DA FEDERAÇÃO;PRODUTO;PRODUÇÃO
2012;MAI;REGIÃO NORTE;TOCANTINS;HIDRATADO;9376,244
2012;JUN;REGIÃO NORTE;TOCANTINS;HIDRATADO;4560,869
2012;JUL;REGIÃO NORTE;TOCANTINS;HIDRATADO;5769,393
2012;AGO;REGIÃO NORTE;TOCANTINS;HIDRATADO;6879,821
2012;SET;REGIÃO NORTE;TOCANTINS;HIDRATADO;6931,089
2012;OUT;REGIÃO NORTE;TOCANTINS;HIDRATADO;0
2012;NOV;REGIÃO NORTE;TOCANTINS;HIDRATADO;0
2012;DEZ;REGIÃO NORTE;TOCANTINS;HIDRATADO;252,48
2012;JAN;REGIÃO NORDESTE;MARANHÃO;HIDRATADO;0,043
2012;FEV;REGIÃO NORDESTE;MARANHÃO;HIDRATADO;0,29
2012;MAR;REGIÃO NORDESTE;MARANHÃO;HIDRATADO;0,47
2012;ABR;REGIÃO NORDESTE;MARANHÃO;HIDRATADO;15,263
2012;MAI;REGIÃO NORDESTE;MARANHÃO;HIDRATADO;146,235
2012;JUN;REGIÃO NORDESTE;MARANHÃO;HIDRATADO;7228,452
2012;JUL;REGIÃO NORDESTE;MARANHÃO;HIDRATADO;3887,684
2012;AGO;REGIÃO NORDESTE;MARANHÃO;HIDRATADO;4809,529
2012;SET;REGIÃO NORDESTE;MARANHÃO;HIDRATADO;5189,843
2012;OUT;REGIÃO NORDESTE;MARANHÃO;HIDRATADO;2161,39
2012;NOV;REGIÃO NORDESTE;MARANHÃO;HIDRATADO;0
2012;DEZ;REGIÃO NORDESTE;MARANHÃO;HIDRATADO;65,56
2012;JAN;REGIÃO NORDESTE;PIAUI;HIDRATADO;0
2012;FEV;REGIÃO NORDESTE;PIAUI;HIDRATADO;0
2012;MAR;REGIÃO NORDESTE;PIAUI;HIDRATADO;0
2012;ABR;REGIÃO NORDESTE;PIAUI;HIDRATADO;0
2012;MAI;REGIÃO NORDESTE;PIAUI;HIDRATADO;0
2012;JUN;REGIÃO NORDESTE;PIAUI;HIDRATADO;0,015
2012;JUL;REGIÃO NORDESTE;PIAUI;HIDRATADO;0,174
2012;AGO;REGIÃO NORDESTE;PIAUI;HIDRATADO;0,174
2012;SET;REGIÃO NORDESTE;PIAUI;HIDRATADO;46,02
2012;OUT;REGIÃO NORDESTE;PIAUI;HIDRATADO;35,708
2012;NOV;REGIÃO NORDESTE;PIAUI;HIDRATADO;0,022
2012;DEZ;REGIÃO NORDESTE;PIAUI;HIDRATADO;0
2012;JAN;REGIÃO NORDESTE;CEARÁ;HIDRATADO;0
2012;FEV;REGIÃO NORDESTE;CEARÁ;HIDRATADO;0
2012;MAR;REGIÃO NORDESTE;CEARÁ;HIDRATADO;0
2012;ABR;REGIÃO NORDESTE;CEARÁ;HIDRATADO;0
2012;MAI;REGIÃO NORDESTE;CEARÁ;HIDRATADO;0
2012;JUN;REGIÃO NORDESTE;CEARÁ;HIDRATADO;0
2012;JUL;REGIÃO NORDESTE;CEARÁ;HIDRATADO;0
2012;AGO;REGIÃO NORDESTE;CEARÁ;HIDRATADO;0
2012;SET;REGIÃO NORDESTE;CEARÁ;HIDRATADO;120
2012;OUT;REGIÃO NORDESTE;CEARÁ;HIDRATADO;1920,62
2012;NOV;REGIÃO NORDESTE;CEARÁ;HIDRATADO;1936,949
2012;DEZ;REGIÃO NORDESTE;CEARÁ;HIDRATADO;0
2012;JAN;REGIÃO NORDESTE;RIO GRANDE DO NORTE;HIDRATADO;4968,976
2012;FEV;REGIÃO NORDESTE;RIO GRANDE DO NORTE;HIDRATADO;3982,654
2012;MAR;REGIÃO NORDESTE;RIO GRANDE DO NORTE;HIDRATADO;3535,371
2012;ABR;REGIÃO NORDESTE;RIO GRANDE DO NORTE;HIDRATADO;0,801
2012;MAI;REGIÃO NORDESTE;RIO GRANDE DO NORTE;HIDRATADO;0
2012;JUN;REGIÃO NORDESTE;RIO GRANDE DO NORTE;HIDRATADO;0
2012;JUL;REGIÃO NORDESTE;RIO GRANDE DO NORTE;HIDRATADO;0,415
2012;AGO;REGIÃO NORDESTE;RIO GRANDE DO NORTE;HIDRATADO;1334,726
2012;SET;REGIÃO NORDESTE;RIO GRANDE DO NORTE;HIDRATADO;5461,318
2012;OUT;REGIÃO NORDESTE;RIO GRANDE DO NORTE;HIDRATADO;4265,34
2012;NOV;REGIÃO NORDESTE;RIO GRANDE DO NORTE;HIDRATADO;7465,097
2012;DEZ;REGIÃO NORDESTE;RIO GRANDE DO NORTE;HIDRATADO;6842,777
2012;JAN;REGIÃO NORDESTE;PARAIBA;HIDRATADO;22557,789
2012;FEV;REGIÃO NORDESTE;PARAIBA;HIDRATADO;20914,825
2012;MAR;REGIÃO NORDESTE;PARAIBA;HIDRATADO;12359,742
2012;ABR;REGIÃO NORDESTE;PARAIBA;HIDRATADO;2,506
2012;MAI;REGIÃO NORDESTE;PARAIBA;HIDRATADO;44,415
2012;JUN;REGIÃO NORDESTE;PARAIBA;HIDRATADO;1616,207
2012;JUL;REGIÃO NORDESTE;PARAIBA;HIDRATADO;35,483
2012;AGO;REGIÃO NORDESTE;PARAIBA;HIDRATADO;9782,527
2012;SET;REGIÃO NORDESTE;PARAIBA;HIDRATADO;20210,147
2012;OUT;REGIÃO NORDESTE;PARAIBA;HIDRATADO;20677,831
2012;NOV;REGIÃO NORDESTE;PARAIBA;HIDRATADO;21253,808
2012;DEZ;REGIÃO NORDESTE;PARAIBA;HIDRATADO;18625,563
2012;JAN;REGIÃO NORDESTE;PERNAMBUCO;HIDRATADO;35382,014
2012;FEV;REGIÃO NORDESTE;PERNAMBUCO;HIDRATADO;28896,253
2012;MAR;REGIÃO NORDESTE;PERNAMBUCO;HIDRATADO;16946,658
2012;ABR;REGIÃO NORDESTE;PERNAMBUCO;HIDRATADO;4142,701
2012;MAI;REGIÃO NORDESTE;PERNAMBUCO;HIDRATADO;0
2012;JUN;REGIÃO NORDESTE;PERNAMBUCO;HIDRATADO;0
2012;JUL;REGIÃO NORDESTE;PERNAMBUCO;HIDRATADO;0
2012;AGO;REGIÃO NORDESTE;PERNAMBUCO;HIDRATADO;22,34
2012;SET;REGIÃO NORDESTE;PERNAMBUCO;HIDRATADO;7384,548
2012;OUT;REGIÃO NORDESTE;PERNAMBUCO;HIDRATADO;16140,635
2012;NOV;REGIÃO NORDESTE;PERNAMBUCO;HIDRATADO;21291,494
2012;DEZ;REGIÃO NORDESTE;PERNAMBUCO;HIDRATADO;24850,201
2012;JAN;REGIÃO NORDESTE;ALAGOAS;HIDRATADO;51371,502
2012;FEV;REGIÃO NORDESTE;ALAGOAS;HIDRATADO;46605,793
2012;MAR;REGIÃO NORDESTE;ALAGOAS;HIDRATADO;28109,782
2012;ABR;REGIÃO NORDESTE;ALAGOAS;HIDRATADO;879,067
2012;MAI;REGIÃO NORDESTE;ALAGOAS;HIDRATADO;0
2012;JUN;REGIÃO NORDESTE;ALAGOAS;HIDRATADO;0
2012;JUL;REGIÃO NORDESTE;ALAGOAS;HIDRATADO;0
2012;AGO;REGIÃO NORDESTE;ALAGOAS;HIDRATADO;0
2012;SET;REGIÃO NORDESTE;ALAGOAS;HIDRATADO;6576,576
2012;OUT;REGIÃO NORDESTE;ALAGOAS;HIDRATADO;29701,749
2012;NOV;REGIÃO NORDESTE;ALAGOAS;HIDRATADO;32840,902
2012;DEZ;REGIÃO NORDESTE;ALAGOAS;HIDRATADO;34707,111
2012;JAN;REGIÃO NORDESTE;SERGIPE;HIDRATADO;20872,378
2012;FEV;REGIÃO NORDESTE;SERGIPE;HIDRATADO;15648,827
2012;MAR;REGIÃO NORDESTE;SERGIPE;HIDRATADO;13275,495
2012;ABR;REGIÃO NORDESTE;SERGIPE;HIDRATADO;1909,12
2012;MAI;REGIÃO NORDESTE;SERGIPE;HIDRATADO;0
2012;JUN;REGIÃO NORDESTE;SERGIPE;HIDRATADO;0
2012;JUL;REGIÃO NORDESTE;SERGIPE;HIDRATADO;0
2012;AGO;REGIÃO NORDESTE;SERGIPE;HIDRATADO;800
2012;SET;REGIÃO NORDESTE;SERGIPE;HIDRATADO;1312,36
2012;OUT;REGIÃO NORDESTE;SERGIPE;HIDRATADO;6601,592
2012;NOV;REGIÃO NORDESTE;SERGIPE;HIDRATADO;12824,816
2012;DEZ;REGIÃO NORDESTE;SERGIPE;HIDRATADO;15294,116
2012;JAN;REGIÃO NORDESTE;BAHIA;HIDRATADO;7892,389
2012;FEV;REGIÃO NORDESTE;BAHIA;HIDRATADO;6950,268
2012;MAR;REGIÃO NORDESTE;BAHIA;HIDRATADO;3879,51
2012;ABR;REGIÃO NORDESTE;BAHIA;HIDRATADO;2122,623
2012;MAI;REGIÃO NORDESTE;BAHIA;HIDRATADO;8173,428
2012;JUN;REGIÃO NORDESTE;BAHIA;HIDRATADO;9685,478
2012;JUL;REGIÃO NORDESTE;BAHIA;HIDRATADO;10386,383
2012;AGO;REGIÃO NORDESTE;BAHIA;HIDRATADO;5475,81
2012;SET;REGIÃO NORDESTE;BAHIA;HIDRATADO;9028,608
2012;OUT;REGIÃO NORDESTE;BAHIA;HIDRATADO;3411,518
2012;NOV;REGIÃO NORDESTE;BAHIA;HIDRATADO;339,135
2012;DEZ;REGIÃO NORDESTE;BAHIA;HIDRATADO;1228,934
2012;JAN;REGIÃO SUDESTE;MINAS GERAIS;HIDRATADO;14180,699
2012;FEV;REGIÃO SUDESTE;MINAS GERAIS;HIDRATADO;15397,142
2012;MAR;REGIÃO SUDESTE;MINAS GERAIS;HIDRATADO;7134,449
2012;ABR;REGIÃO SUDESTE;MINAS GERAIS;HIDRATADO;38088,155
2012;MAI;REGIÃO SUDESTE;MINAS GERAIS;HIDRATADO;151218,391
2012;JUN;REGIÃO SUDESTE;MINAS GERAIS;HIDRATADO;142714,335
2012;JUL;REGIÃO SUDESTE;MINAS GERAIS;HIDRATADO;192488,971
2012;AGO;REGIÃO SUDESTE;MINAS GERAIS;HIDRATADO;194971,38
2012;SET;REGIÃO SUDESTE;MINAS GERAIS;HIDRATADO;196191,266
2012;OUT;REGIÃO SUDESTE;MINAS GERAIS;HIDRATADO;161139,291
2012;NOV;REGIÃO SUDESTE;MINAS GERAIS;HIDRATADO;88066,62
2012;DEZ;REGIÃO SUDESTE;MINAS GERAIS;HIDRATADO;37519,342
2012;JAN;REGIÃO SUDESTE;ESPÍRITO SANTO;HIDRATADO;3590,029
2012;FEV;REGIÃO SUDESTE;ESPÍRITO SANTO;HIDRATADO;2001,882
2012;MAR;REGIÃO SUDESTE;ESPÍRITO SANTO;HIDRATADO;480,756
2012;ABR;REGIÃO SUDESTE;ESPÍRITO SANTO;HIDRATADO;2429,493
2012;MAI;REGIÃO SUDESTE;ESPÍRITO SANTO;HIDRATADO;8080,52
2012;JUN;REGIÃO SUDESTE;ESPÍRITO SANTO;HIDRATADO;11860,593
2012;JUL;REGIÃO SUDESTE;ESPÍRITO SANTO;HIDRATADO;10424,178
2012;AGO;REGIÃO SUDESTE;ESPÍRITO SANTO;HIDRATADO;8138,3
2012;SET;REGIÃO SUDESTE;ESPÍRITO SANTO;HIDRATADO;8853,11
2012;OUT;REGIÃO SUDESTE;ESPÍRITO SANTO;HIDRATADO;8948,472
2012;NOV;REGIÃO SUDESTE;ESPÍRITO SANTO;HIDRATADO;5350,504
2012;DEZ;REGIÃO SUDESTE;ESPÍRITO SANTO;HIDRATADO;3659,019
2012;JAN;REGIÃO SUDESTE;RIO DE JANEIRO;HIDRATADO;0
2012;FEV;REGIÃO SUDESTE;RIO DE JANEIRO;HIDRATADO;0
2012;MAR;REGIÃO SUDESTE;RIO DE JANEIRO;HIDRATADO;0
2012;ABR;REGIÃO SUDESTE;RIO DE JANEIRO;HIDRATADO;186,539
2012;MAI;REGIÃO SUDESTE;RIO DE JANEIRO;HIDRATADO;2375,458
2012;JUN;REGIÃO SUDESTE;RIO DE JANEIRO;HIDRATADO;4000,434
2012;JUL;REGIÃO SUDESTE;RIO DE JANEIRO;HIDRATADO;9817,365
2012;AGO;REGIÃO SUDESTE;RIO DE JANEIRO;HIDRATADO;19122,57
2012;SET;REGIÃO SUDESTE;RIO DE JANEIRO;HIDRATADO;12743,868
2012;OUT;REGIÃO SUDESTE;RIO DE JANEIRO;HIDRATADO;12398,428
2012;NOV;REGIÃO SUDESTE;RIO DE JANEIRO;HIDRATADO;6654,458
2012;DEZ;REGIÃO SUDESTE;RIO DE JANEIRO;HIDRATADO;1082,115
2012;JAN;REGIÃO SUDESTE;SÃO PAULO;HIDRATADO;21710,082
2012;FEV;REGIÃO SUDESTE;SÃO PAULO;HIDRATADO;2515,099
2012;MAR;REGIÃO SUDESTE;SÃO PAULO;HIDRATADO;6467,832
2012;ABR;REGIÃO SUDESTE;SÃO PAULO;HIDRATADO;217299,209
2012;MAI;REGIÃO SUDESTE;SÃO PAULO;HIDRATADO;730343,525
2012;JUN;REGIÃO SUDESTE;SÃO PAULO;HIDRATADO;611272,962
2012;JUL;REGIÃO SUDESTE;SÃO PAULO;HIDRATADO;965493,596
2012;AGO;REGIÃO SUDESTE;SÃO PAULO;HIDRATADO;1045614,976
2012;SET;REGIÃO SUDESTE;SÃO PAULO;HIDRATADO;894467,785
2012;OUT;REGIÃO SUDESTE;SÃO PAULO;HIDRATADO;870339,103
2012;NOV;REGIÃO SUDESTE;SÃO PAULO;HIDRATADO;692202,27
2012;DEZ;REGIÃO SUDESTE;SÃO PAULO;HIDRATADO;346892,231
2012;JAN;REGIÃO SUL;PARANÁ;HIDRATADO;1975,466
2012;FEV;REGIÃO SUL;PARANÁ;HIDRATADO;132,848
2012;MAR;REGIÃO SUL;PARANÁ;HIDRATADO;10999,153
2012;ABR;REGIÃO SUL;PARANÁ;HIDRATADO;52640,641
2012;MAI;REGIÃO SUL;PARANÁ;HIDRATADO;124151,398
2012;JUN;REGIÃO SUL;PARANÁ;HIDRATADO;76132,491
2012;JUL;REGIÃO SUL;PARANÁ;HIDRATADO;130847,649
2012;AGO;REGIÃO SUL;PARANÁ;HIDRATADO;145303,326
2012;SET;REGIÃO SUL;PARANÁ;HIDRATADO;132936,859
2012;OUT;REGIÃO SUL;PARANÁ;HIDRATADO;114896,742
2012;NOV;REGIÃO SUL;PARANÁ;HIDRATADO;83258,489
2012;DEZ;REGIÃO SUL;PARANÁ;HIDRATADO;33192,432
2012;JAN;REGIÃO SUL;RIO GRANDE DO SUL;HIDRATADO;0
2012;FEV;REGIÃO SUL;RIO GRANDE DO SUL;HIDRATADO;0
2012;MAR;REGIÃO SUL;RIO GRANDE DO SUL;HIDRATADO;0
2012;ABR;REGIÃO SUL;RIO GRANDE DO SUL;HIDRATADO;0
2012;MAI;REGIÃO SUL;RIO GRANDE DO SUL;HIDRATADO;0
2012;JUN;REGIÃO SUL;RIO GRANDE DO SUL;HIDRATADO;7,972
2012;JUL;REGIÃO SUL;RIO GRANDE DO SUL;HIDRATADO;713,159
2012;AGO;REGIÃO SUL;RIO GRANDE DO SUL;HIDRATADO;853,875
2012;SET;REGIÃO SUL;RIO GRANDE DO SUL;HIDRATADO;90,508
2012;OUT;REGIÃO SUL;RIO GRANDE DO SUL;HIDRATADO;0
2012;NOV;REGIÃO SUL;RIO GRANDE DO SUL;HIDRATADO;0
2012;DEZ;REGIÃO SUL;RIO GRANDE DO SUL;HIDRATADO;0
2012;JAN;REGIÃO CENTRO OESTE;MATO GROSSO DO SUL;HIDRATADO;25134,939
2012;FEV;REGIÃO CENTRO OESTE;MATO GROSSO DO SUL;HIDRATADO;7032,459
2012;MAR;REGIÃO CENTRO OESTE;MATO GROSSO DO SUL;HIDRATADO;37617,589
2012;ABR;REGIÃO CENTRO OESTE;MATO GROSSO DO SUL;HIDRATADO;51744,099
2012;MAI;REGIÃO CENTRO OESTE;MATO GROSSO DO SUL;HIDRATADO;151615,942
2012;JUN;REGIÃO CENTRO OESTE;MATO GROSSO DO SUL;HIDRATADO;134527,028
2012;JUL;REGIÃO CENTRO OESTE;MATO GROSSO DO SUL;HIDRATADO;181454,654
2012;AGO;REGIÃO CENTRO OESTE;MATO GROSSO DO SUL;HIDRATADO;259373,311
2012;SET;REGIÃO CENTRO OESTE;MATO GROSSO DO SUL;HIDRATADO;215320,529
2012;OUT;REGIÃO CENTRO OESTE;MATO GROSSO DO SUL;HIDRATADO;198003,527
2012;NOV;REGIÃO CENTRO OESTE;MATO GROSSO DO SUL;HIDRATADO;140463,403
2012;DEZ;REGIÃO CENTRO OESTE;MATO GROSSO DO SUL;HIDRATADO;73434,926
2012;JAN;REGIÃO CENTRO OESTE;MATO GROSSO;HIDRATADO;2503,111
2012;FEV;REGIÃO CENTRO OESTE;MATO GROSSO;HIDRATADO;274,5
2012;MAR;REGIÃO CENTRO OESTE;MATO GROSSO;HIDRATADO;2226,295
2012;ABR;REGIÃO CENTRO OESTE;MATO GROSSO;HIDRATADO;47535,703
2012;MAI;REGIÃO CENTRO OESTE;MATO GROSSO;HIDRATADO;61598,454
2012;JUN;REGIÃO CENTRO OESTE;MATO GROSSO;HIDRATADO;61578,946
2012;JUL;REGIÃO CENTRO OESTE;MATO GROSSO;HIDRATADO;66900,199
2012;AGO;REGIÃO CENTRO OESTE;MATO GROSSO;HIDRATADO;53699,2
2012;SET;REGIÃO CENTRO OESTE;MATO GROSSO;HIDRATADO;64428,052
2012;OUT;REGIÃO CENTRO OESTE;MATO GROSSO;HIDRATADO;67171,982
2012;NOV;REGIÃO CENTRO OESTE;MATO GROSSO;HIDRATADO;58302,134
2012;DEZ;REGIÃO CENTRO OESTE;MATO GROSSO;HIDRATADO;19203,729
2012;JAN;REGIÃO CENTRO OESTE;GOIAS;HIDRATADO;3127,844
2012;FEV;REGIÃO CENTRO OESTE;GOIAS;HIDRATADO;3409,516
2012;MAR;REGIÃO CENTRO OESTE;GOIAS;HIDRATADO;14548,885
2012;ABR;REGIÃO CENTRO OESTE;GOIAS;HIDRATADO;63183,558
2012;MAI;REGIÃO CENTRO OESTE;GOIAS;HIDRATADO;237373,361
2012;JUN;REGIÃO CENTRO OESTE;GOIAS;HIDRATADO;291800,611
2012;JUL;REGIÃO CENTRO OESTE;GOIAS;HIDRATADO;393009,533
2012;AGO;REGIÃO CENTRO OESTE;GOIAS;HIDRATADO;413958,555
2012;SET;REGIÃO CENTRO OESTE;GOIAS;HIDRATADO;374334,019
2012;OUT;REGIÃO CENTRO OESTE;GOIAS;HIDRATADO;328127,953
2012;NOV;REGIÃO CENTRO OESTE;GOIAS;HIDRATADO;167849,903
2012;DEZ;REGIÃO CENTRO OESTE;GOIAS;HIDRATADO;57555,117
2013;JAN;REGIÃO NORTE;RONDONIA;ANIDRO;0
2013;FEV;REGIÃO NORTE;RONDONIA;ANIDRO;0
2013;MAR;REGIÃO NORTE;RONDONIA;ANIDRO;0
2013;ABR;REGIÃO NORTE;RONDONIA;ANIDRO;0
2013;MAI;REGIÃO NORTE;RONDONIA;ANIDRO;0
2013;JUN;REGIÃO NORTE;RONDONIA;ANIDRO;0
2013;JUL;REGIÃO NORTE;RONDONIA;ANIDRO;0
2013;AGO;REGIÃO NORTE;RONDONIA;ANIDRO;0
2013;SET;REGIÃO NORTE;RONDONIA;ANIDRO;0
2013;OUT;REGIÃO NORTE;RONDONIA;ANIDRO;0
2013;NOV;REGIÃO NORTE;RONDONIA;ANIDRO;0
2013;DEZ;REGIÃO NORTE;RONDONIA;ANIDRO;0
2013;JAN;REGIÃO NORTE;ACRE;ANIDRO;0
2013;FEV;REGIÃO NORTE;ACRE;ANIDRO;0
2013;MAR;REGIÃO NORTE;ACRE;ANIDRO;0
2013;ABR;REGIÃO NORTE;ACRE;ANIDRO;0
2013;MAI;REGIÃO NORTE;ACRE;ANIDRO;0
2013;JUN;REGIÃO NORTE;ACRE;ANIDRO;0
2013;JUL;REGIÃO NORTE;ACRE;ANIDRO;0
2013;AGO;REGIÃO NORTE;ACRE;ANIDRO;0
2013;SET;REGIÃO NORTE;ACRE;ANIDRO;0
2013;OUT;REGIÃO NORTE;ACRE;ANIDRO;0
2013;NOV;REGIÃO NORTE;ACRE;ANIDRO;0
2013;DEZ;REGIÃO NORTE;ACRE;ANIDRO;0
2013;JAN;REGIÃO NORTE;AMAZONAS;ANIDRO;0
2013;FEV;REGIÃO NORTE;AMAZONAS;ANIDRO;0
2013;MAR;REGIÃO NORTE;AMAZONAS;ANIDRO;0
2013;ABR;REGIÃO NORTE;AMAZONAS;ANIDRO;0
2013;MAI;REGIÃO NORTE;AMAZONAS;ANIDRO;0
2013;JUN;REGIÃO NORTE;AMAZONAS;ANIDRO;0
2013;JUL;REGIÃO NORTE;AMAZONAS;ANIDRO;0
2013;AGO;REGIÃO NORTE;AMAZONAS;ANIDRO;0
2013;SET;REGIÃO NORTE;AMAZONAS;ANIDRO;0
2013;OUT;REGIÃO NORTE;AMAZONAS;ANIDRO;0
2013;NOV;REGIÃO NORTE;AMAZONAS;ANIDRO;0
2013;DEZ;REGIÃO NORTE;AMAZONAS;ANIDRO;0
2013;JAN;REGIÃO NORTE;RORAIMA;ANIDRO;0
2013;FEV;REGIÃO NORTE;RORAIMA;ANIDRO;0
2013;MAR;REGIÃO NORTE;RORAIMA;ANIDRO;0
2013;ABR;REGIÃO NORTE;RORAIMA;ANIDRO;0
2013;MAI;REGIÃO NORTE;RORAIMA;ANIDRO;0
2013;JUN;REGIÃO NORTE;RORAIMA;ANIDRO;0
2013;JUL;REGIÃO NORTE;RORAIMA;ANIDRO;0
2013;AGO;REGIÃO NORTE;RORAIMA;ANIDRO;0
2013;SET;REGIÃO NORTE;RORAIMA;ANIDRO;0
2013;OUT;REGIÃO NORTE;RORAIMA;ANIDRO;0
2013;NOV;REGIÃO NORTE;RORAIMA;ANIDRO;0
2013;DEZ;REGIÃO NORTE;RORAIMA;ANIDRO;0
2013;JAN;REGIÃO NORTE;PARA;ANIDRO;0
2013;FEV;REGIÃO NORTE;PARA;ANIDRO;0
2013;MAR;REGIÃO NORTE;PARA;ANIDRO;0
2013;ABR;REGIÃO NORTE;PARA;ANIDRO;0
2013;MAI;REGIÃO NORTE;PARA;ANIDRO;0
2013;JUN;REGIÃO NORTE;PARA;ANIDRO;1421,292
2013;JUL;REGIÃO NORTE;PARA;ANIDRO;3407,194
2013;AGO;REGIÃO NORTE;PARA;ANIDRO;3577,598
2013;SET;REGIÃO NORTE;PARA;ANIDRO;5316,225
2013;OUT;REGIÃO NORTE;PARA;ANIDRO;5086,903
2013;NOV;REGIÃO NORTE;PARA;ANIDRO;4421,117
2013;DEZ;REGIÃO NORTE;PARA;ANIDRO;4860,77
2013;JAN;REGIÃO NORTE;AMAPA;ANIDRO;0
2013;FEV;REGIÃO NORTE;AMAPA;ANIDRO;0
2013;MAR;REGIÃO NORTE;AMAPA;ANIDRO;0
2013;ABR;REGIÃO NORTE;AMAPA;ANIDRO;0
2013;MAI;REGIÃO NORTE;AMAPA;ANIDRO;0
2013;JUN;REGIÃO NORTE;AMAPA;ANIDRO;0
2013;JUL;REGIÃO NORTE;AMAPA;ANIDRO;0
2013;AGO;REGIÃO NORTE;AMAPA;ANIDRO;0
2013;SET;REGIÃO NORTE;AMAPA;ANIDRO;0
2013;OUT;REGIÃO NORTE;AMAPA;ANIDRO;0
2013;NOV;REGIÃO NORTE;AMAPA;ANIDRO;0
2013;DEZ;REGIÃO NORTE;AMAPA;ANIDRO;0
2013;JAN;REGIÃO NORTE;TOCANTINS;ANIDRO;0
2013;FEV;REGIÃO NORTE;TOCANTINS;ANIDRO;0
2013;MAR;REGIÃO NORTE;TOCANTINS;ANIDRO;0
2013;ABR;REGIÃO NORTE;TOCANTINS;ANIDRO;6941,407
2013;MAI;REGIÃO NORTE;TOCANTINS;ANIDRO;17702,674
2013;JUN;REGIÃO NORTE;TOCANTINS;ANIDRO;15603,384
2013;JUL;REGIÃO NORTE;TOCANTINS;ANIDRO;17877,882
2013;AGO;REGIÃO NORTE;TOCANTINS;ANIDRO;15546,867
2013;SET;REGIÃO NORTE;TOCANTINS;ANIDRO;15144,928
2013;OUT;REGIÃO NORTE;TOCANTINS;ANIDRO;8579,955
2013;NOV;REGIÃO NORTE;TOCANTINS;ANIDRO;9760,624
2013;DEZ;REGIÃO NORTE;TOCANTINS;ANIDRO;7091,011
2013;JAN;REGIÃO NORDESTE;MARANHÃO;ANIDRO;0
2013;FEV;REGIÃO NORDESTE;MARANHÃO;ANIDRO;0
2013;MAR;REGIÃO NORDESTE;MARANHÃO;ANIDRO;0
2013;ABR;REGIÃO NORDESTE;MARANHÃO;ANIDRO;1213,388
2013;MAI;REGIÃO NORDESTE;MARANHÃO;ANIDRO;8576,505
2013;JUN;REGIÃO NORDESTE;MARANHÃO;ANIDRO;15649,976
2013;JUL;REGIÃO NORDESTE;MARANHÃO;ANIDRO;23642,618
2013;AGO;REGIÃO NORDESTE;MARANHÃO;ANIDRO;29694,009
2013;SET;REGIÃO NORDESTE;MARANHÃO;ANIDRO;34453,947
2013;OUT;REGIÃO NORDESTE;MARANHÃO;ANIDRO;29708,72
2013;NOV;REGIÃO NORDESTE;MARANHÃO;ANIDRO;10513,928
2013;DEZ;REGIÃO NORDESTE;MARANHÃO;ANIDRO;1025,014
2013;JAN;REGIÃO NORDESTE;PIAUI;ANIDRO;0
2013;FEV;REGIÃO NORDESTE;PIAUI;ANIDRO;0
2013;MAR;REGIÃO NORDESTE;PIAUI;ANIDRO;0
2013;ABR;REGIÃO NORDESTE;PIAUI;ANIDRO;0
2013;MAI;REGIÃO NORDESTE;PIAUI;ANIDRO;0
2013;JUN;REGIÃO NORDESTE;PIAUI;ANIDRO;1990,017
2013;JUL;REGIÃO NORDESTE;PIAUI;ANIDRO;6462,695
2013;AGO;REGIÃO NORDESTE;PIAUI;ANIDRO;7023,817
2013;SET;REGIÃO NORDESTE;PIAUI;ANIDRO;6229,129
2013;OUT;REGIÃO NORDESTE;PIAUI;ANIDRO;6063,873
2013;NOV;REGIÃO NORDESTE;PIAUI;ANIDRO;3081,802
2013;DEZ;REGIÃO NORDESTE;PIAUI;ANIDRO;0
2013;JAN;REGIÃO NORDESTE;CEARÁ;ANIDRO;0
2013;FEV;REGIÃO NORDESTE;CEARÁ;ANIDRO;0
2013;MAR;REGIÃO NORDESTE;CEARÁ;ANIDRO;0
2013;ABR;REGIÃO NORDESTE;CEARÁ;ANIDRO;0
2013;MAI;REGIÃO NORDESTE;CEARÁ;ANIDRO;0
2013;JUN;REGIÃO NORDESTE;CEARÁ;ANIDRO;0
2013;JUL;REGIÃO NORDESTE;CEARÁ;ANIDRO;0
2013;AGO;REGIÃO NORDESTE;CEARÁ;ANIDRO;0
2013;SET;REGIÃO NORDESTE;CEARÁ;ANIDRO;0
2013;OUT;REGIÃO NORDESTE;CEARÁ;ANIDRO;0
2013;NOV;REGIÃO NORDESTE;CEARÁ;ANIDRO;0
2013;DEZ;REGIÃO NORDESTE;CEARÁ;ANIDRO;0
2013;JAN;REGIÃO NORDESTE;RIO GRANDE DO NORTE;ANIDRO;7433,542
2013;FEV;REGIÃO NORDESTE;RIO GRANDE DO NORTE;ANIDRO;0
2013;MAR;REGIÃO NORDESTE;RIO GRANDE DO NORTE;ANIDRO;0
2013;ABR;REGIÃO NORDESTE;RIO GRANDE DO NORTE;ANIDRO;0
2013;MAI;REGIÃO NORDESTE;RIO GRANDE DO NORTE;ANIDRO;0
2013;JUN;REGIÃO NORDESTE;RIO GRANDE DO NORTE;ANIDRO;0
2013;JUL;REGIÃO NORDESTE;RIO GRANDE DO NORTE;ANIDRO;0
2013;AGO;REGIÃO NORDESTE;RIO GRANDE DO NORTE;ANIDRO;0
2013;SET;REGIÃO NORDESTE;RIO GRANDE DO NORTE;ANIDRO;2210,745
